ICAO,Name,Country,Latitude,Longitude
UKHH,Kharkiv International Airport,Ukraine,49.92480087,36.29000092
UKLI,Ivano-Frankivsk International Airport,Ukraine,48.88420105,24.68610001
UKLN,Chernivtsi International Airport,Ukraine,48.25930023,25.98080063
UKLR,Rivne International Airport,Ukraine,50.60710144,26.14159966
UKLU,Uzhhorod International Airport,Ukraine,48.63430023,22.26339912
ULAS,Solovki Airport,Russia,65.02999878,35.73333359
ULBC,Cherepovets Airport,Russia,59.27360153,38.01580048
ULDD,Amderma Airport,Russia,69.76329803,61.5564003
ULKK,Kotlas Airport,Russia,61.2358017,46.69749832
ULPB,Petrozavodsk Airport,Russia,61.8852005,34.15470123
UMMG,Hrodna Airport,Belarus,53.60200119,24.05380058
UMOO,Mogilev Airport,Belarus,53.95489883,30.0951004
UNII,Yeniseysk Airport,Russia,58.4742012,92.11250305
UNKY,Kyzyl Airport,Russia,51.66939926,94.40059662
UNWW,Spichenkovo Airport,Russia,53.811401,86.877197
UOHH,Khatanga Airport,Russia,71.97810364,102.4909973
UOII,Igarka Airport,Russia,67.43720245,86.62190247
URMG,Khankala Air Base,Russia,43.29809952,45.78409958
URMN,Nalchik Airport,Russia,43.51290131,43.63660049
URMO,Beslan Airport,Russia,43.20510101,44.60660172
URWI,Elista Airport,Russia,46.37390137,44.33089828
5A8,Aleknagik / New Airport,United States,59.2826004,-158.6179962
KBLF,Mercer County Airport,United States,37.29579926,-81.20770264
KGLH,Mid Delta Regional Airport,United States,33.48289871,-90.98560333
KPSC,Tri Cities Airport,United States,46.26470184,-119.1190033
KQA,Akutan Seaplane Base,United States,54.13377044,-165.7788956
S31,Lopez Island Airport,United States,48.48389816,-122.9380035
USDD,Salekhard Airport,Russia,66.59079742,66.61100006
USHH,Khanty Mansiysk Airport,Russia,61.0284996,69.08609772
USHN,Nyagan Airport,Russia,62.110001,65.614998
USHS,Sovetskiy Airport,Russia,61.32662201,63.60191345
USII,Izhevsk Airport,Russia,56.8280983,53.45750046
USKK,Pobedilovo Airport,Russia,58.50329971,49.34830093
USMM,Nadym Airport,Russia,65.48090363,72.69889832
USNR,Raduzhny Airport,Russia,62.15859985,77.3289032
USRN,Nefteyugansk Airport,Russia,61.10829926,72.65000153
USUU,Kurgan Airport,Russia,55.47529984,65.41560364
UTDL,Khudzhand Airport,Tajikistan,40.2154007,69.69470215
UTKA,Andizhan Airport,Uzbekistan,40.72769928,72.29399872
UTKF,Fergana International Airport,Uzbekistan,40.35879898,71.74500275
UTKN,Namangan Airport,Uzbekistan,40.98460007,71.55670166
UTNN,Nukus Airport,Uzbekistan,42.48839951,59.62329865
UTNU,Urgench Airport,Uzbekistan,41.58430099,60.64170074
UTSL,Karshi Khanabad Airport,Uzbekistan,38.83359909,65.92150116
UTST,Termez Airport,Uzbekistan,37.2867012,67.30999756
UUBK,Staroselye Airport,Russia,58.10419846,38.9294014
UUOB,Belgorod International Airport,Russia,50.64379883,36.59009933
UUOK,Kursk East Airport,Russia,51.75059891,36.29560089
UUOL,Lipetsk Airport,Russia,52.70280075,39.53779984
UUYW,Vorkuta Airport,Russia,67.48860168,63.99309921
UWKB,Bugulma Airport,Russia,54.63999939,52.80170059
UWKJ,Yoshkar-Ola Airport,Russia,56.70059967,47.90470123
UWKS,Cheboksary Airport,Russia,56.09030151,47.34730148
UWLW,Ulyanovsk East Airport,Russia,54.40100098,48.80270004
UWOR,Orsk Airport,Russia,51.07249832,58.59560013
UWPP,Penza Airport,Russia,53.11059952,45.02109909
UWPS,Saransk Airport,Russia,54.1251297,45.21225739
UWSB,Balakovo Airport,Russia,51.85829926,47.74560165
VAHB,Hubli Airport,India,15.36170006,75.0848999
VCCK,Koggala Airport,Sri Lanka,5.99368,80.32029724
VCCW,Weerawila Airport,Sri Lanka,6.254489899,81.23519897
VDBG,Battambang Airport,Cambodia,13.09560013,103.223999
VEBI,Shillong Airport,India,25.70359993,91.97869873
VEGT,Lokpriya Gopinath Bordoloi International Airport,India,26.10610008,91.58589935
VEMR,Dimapur Airport,India,25.88389969,93.77110291
VETZ,Tezpur Airport,India,26.70910072,92.78469849
VGBR,Barisal Airport,Bangladesh,22.8010006,90.30120087
VLHS,Ban Huoeisay Airport,Laos,20.25729942,100.4369965
VNBP,Bharatpur Airport,Nepal,27.678101,84.429398
VNCG,Bhadrapur Airport,Nepal,26.57080078,88.07959747
VNMG,Meghauli Airport,Nepal,27.5774,84.22875
VNNG,Nepalgunj Airport,Nepal,28.10359955,81.66699982
VRMG,Gan International Airport,Maldives,-0.693342,73.155602
VRMH,Hanimaadhoo Airport,Maldives,6.744229794,73.17050171
VRMK,Kadhdhoo Airport,Maldives,1.85916996,73.52189636
VTPM,Mae Sot Airport,Thailand,16.69989967,98.54509735
VVBM,Buon Ma Thuot Airport,Vietnam,12.66829968,108.1200027
VVCI,Cat Bi International Airport,Vietnam,20.81940079,106.7249985
VVCR,Cam Ranh Airport,Vietnam,11.99820042,109.2190018
VVCS,Co Ong Airport,Vietnam,8.73183,106.633003
VVCT,Can Tho International Airport,Vietnam,10.08510017,105.711998
VVDB,Dien Bien Phu Airport,Vietnam,21.39749908,103.0080032
VVPC,Phu Cat Airport,Vietnam,13.955,109.042
VVPK,Pleiku Airport,Vietnam,14.00450039,108.0169983
VVVH,Vinh Airport,Vietnam,18.73760033,105.6709976
VYBM,Banmaw Airport,Burma,24.2689991,97.24620056
VYDW,Dawei Airport,Burma,14.10389996,98.20359802
VYKT,Kawthoung Airport,Burma,10.04930019,98.53800201
VYLK,Loikaw Airport,Burma,19.69149971,97.21479797
VYMM,Mawlamyine Airport,Burma,16.44470024,97.66069794
VYPN,Pathein Airport,Burma,16.815201,94.7799
VYPU,Pakhokku Airport,Burma,21.4043,95.11125
WADS,Sumbawa Besar Airport,Indonesia,-8.489040375,117.4120026
WADT,Tambolaka Airport,Indonesia,-9.40972,119.244003
WAJB,Bokondini Airport,Indonesia,-3.6822,138.6755
WAJS,Senggeh Airport,Indonesia,-3.45,140.779
WALG,Tanjung Harapan Airport,Indonesia,2.835833333,117.3736111
WALJ,Datadawai Airport,Indonesia,0.8106,114.5306
WALK,Kalimarau Airport,Indonesia,2.1555,117.431999
WAON,Warukin Airport,Indonesia,-2.216559887,115.435997
WAOS,Sampit(Hasan) Airport,Indonesia,-2.499190092,112.9749985
WAPL,Dumatumbun Airport,Indonesia,-5.66162014,132.7310028
WATM,Mali Airport,Indonesia,-8.132340431,124.5970001
WBGC,Belaga Airport,Malaysia,2.650000095,113.7669983
WBGF,Long Lellang Airport,Malaysia,3.421000004,115.1539993
WBGI,Long Seridan Airport,Malaysia,3.967000008,115.0500031
WBGK,Mukah Airport,Malaysia,2.90639,112.080002
WBGQ,Bakalalan Airport,Malaysia,3.973999977,115.6179962
WBGW,Lawas Airport,Malaysia,4.84917,115.407997
WBGZ,Bario Airport,Malaysia,3.733890057,115.4789963
WBKM,Tomanggong Airport,Malaysia,5.40257,118.65763
WBKT,Kudat Airport,Malaysia,6.922500134,116.8359985
WIAT,Radin Inten II (Branti) Airport,Indonesia,-5.240556,105.175556
WIHH,Halim Perdanakusuma International Airport,Indonesia,-6.266610146,106.8909988
WION,Ranai Airport,Indonesia,3.90871,108.388
WIOP,Pangsuma Airport,Indonesia,0.835578024,112.9369965
WIOS,Sintang(Susilo) Airport,Indonesia,0.063619003,111.4729996
WIPQ,Pendopo Airport,Indonesia,-3.286070108,103.8799973
WITM,Malikus Saleh Airport,Indonesia,5.226679802,96.95030212
WMPA,Pulau Pangkor Airport,Malaysia,4.244719982,100.5530014
WRLB,Long Bawan Airport,Indonesia,3.9028,115.6921
WRLF,Nunukan Airport,Indonesia,4.133333333,117.6666667
WRLP,Long Apung Airport,Indonesia,1.704486,114.970297
YABA,Albany Airport,Australia,-34.94329834,117.8089981
YARG,Argyle Airport,Australia,-16.6369,128.451004
YAUR,Aurukun Airport,Australia,-13.354067,141.72065
YBAR,Barcaldine Airport,Australia,-23.56529999,145.3070068
YBAU,Badu Island Airport,Australia,-10.14999962,142.1734
YBDV,Birdsville Airport,Australia,-25.89749908,139.3480072
YBHI,Broken Hill Airport,Australia,-32.00139999,141.4720001
YBHM,Hamilton Island Airport,Australia,-20.35810089,148.9519959
YBIE,Bedourie Airport,Australia,-24.34609985,139.4600067
YBKE,Bourke Airport,Australia,-30.03919983,145.9519958
YBKT,Burketown Airport,Australia,-17.74860001,139.5339966
YBOI,Boigu Airport,Australia,-9.232780457,142.2180023
YBOK,Oakey Airport,Australia,-27.41139984,151.7350006
YBOU,Boulia Airport,Australia,-22.91329956,139.8999939
YBTH,Bathurst Airport,Australia,-33.40940094,149.6519928
YBTR,Blackwater Airport,Australia,-23.60309982,148.8070068
YCAR,Carnarvon Airport,Australia,-24.880211,113.67174
YCBA,Cobar Airport,Australia,-31.53829956,145.7940063
YCBP,Coober Pedy Airport,Australia,-29.04000092,134.720993
YCCT,Coconut Island Airport,Australia,-10.05000019,143.0700073
YCCY,Cloncurry Airport,Australia,-20.66860008,140.5039978
YCDU,Ceduna Airport,Australia,-32.13059998,133.7100067
YCKN,Cooktown Airport,Australia,-15.44470024,145.1840057
YCMU,Cunnamulla Airport,Australia,-28.03000069,145.621994
YCNM,Coonamble Airport,Australia,-30.98329926,148.3760071
YCOE,Coen Airport,Australia,-13.761133,143.113311
YCOM,Cooma Snowy Mountains Airport,Australia,-36.30059814,148.973999
YDMG,Doomadgee Airport,Australia,-17.9403,138.822006
YDNI,Darnley Island Airport,Australia,-9.583330154,143.7669983
YDPO,Devonport Airport,Australia,-41.16970062,146.4299927
YELD,Elcho Island Airport,Australia,-12.01939964,135.5709991
YESP,Esperance Airport,Australia,-33.684399,121.822998
YFLI,Flinders Island Airport,Australia,-40.09170151,147.9929962
YGEL,Geraldton Airport,Australia,-28.796101,114.707001
YGLA,Gladstone Airport,Australia,-23.869699,151.223007
YGTE,Groote Eylandt Airport,Australia,-13.97500038,136.4600067
YGTH,Griffith Airport,Australia,-34.25080109,146.0670013
YHID,Horn Island Airport,Australia,-10.58640003,142.2899933
YHOO,Hooker Creek Airport,Australia,-18.33670044,130.6380005
YHOT,Mount Hotham Airport,Australia,-37.04750061,147.3339996
YHUG,Hughenden Airport,Australia,-20.81500053,144.2250061
YJLC,Julia Creek Airport,Australia,-20.66830063,141.7230072
YKBR,Kalbarri Airport,Australia,-27.692813,114.259169
YKII,King Island Airport,Australia,-39.87749863,143.878006
YKKG,Kalkgurung Airport,Australia,-17.43190002,130.8079987
YKMB,Karumba Airport,Australia,-17.45669937,140.8300018
YKOW,Kowanyama Airport,Australia,-15.48560047,141.7510071
YKUB,Kubin Airport,Australia,-10.22500038,142.2180023
YLEO,Leonora Airport,Australia,-28.87809944,121.3150024
YLEV,Lake Evella Airport,Australia,-12.49890041,135.8059998
YLHI,Lord Howe Island Airport,Australia,-31.53829956,159.0769959
YLHR,Lockhart River Airport,Australia,-12.7869,143.304993
YLIS,Lismore Airport,Australia,-28.83029938,153.2599945
YLRD,Lightning Ridge Airport,Australia,-29.45669937,147.9839935
YLRE,Longreach Airport,Australia,-23.43420029,144.2799988
YLST,Leinster Airport,Australia,-27.84329987,120.7030029
YLTN,Laverton Airport,Australia,-28.61359978,122.4240036
YMAA,Mabuiag Island Airport,Australia,-9.949999809,142.1829987
YMEK,Meekatharra Airport,Australia,-26.61170006,118.5479965
YMER,Merimbula Airport,Australia,-36.90859985,149.901001
YMGB,Milingimbi Airport,Australia,-12.09440041,134.8939972
YMGD,Maningrida Airport,Australia,-12.05609989,134.2339935
YMHU,McArthur River Mine Airport,Australia,-16.44249916,136.0839996
YMIA,Mildura Airport,Australia,-34.22919846,142.0859985
YMOG,Mount Magnet Airport,Australia,-28.11610031,117.8420029
YMOR,Moree Airport,Australia,-29.49889946,149.8450012
YMRB,Moranbah Airport,Australia,-22.05780029,148.0769959
YMRY,Moruya Airport,Australia,-35.89780045,150.1439972
YMTG,Mount Gambier Airport,Australia,-37.74560165,140.7850037
YMTI,Mornington Island Airport,Australia,-16.66250038,139.1779938
YMUI,Murray Island Airport,Australia,-9.916669846,144.0549927
YMYB,Maryborough Airport,Australia,-25.5133,152.714996
YNAR,Narrandera Airport,Australia,-34.70220184,146.5119934
YNBR,Narrabri Airport,Australia,-30.31920052,149.8269959
YNTN,Normanton Airport,Australia,-17.68409,141.069664
YNWN,Newman Airport,Australia,-23.4178009,119.8030014
YOLD,Olympic Dam Airport,Australia,-30.48500061,136.8769989
YPAG,Port Augusta Airport,Australia,-32.50690079,137.7169952
YPAM,Palm Island Airport,Australia,-18.75530052,146.5809937
YPBO,Paraburdoo Airport,Australia,-23.17110062,117.7450027
YPCC,Cocos (Keeling) Islands Airport,Cocos (Keeling) Islands,-12.18830013,96.83390045
YPGV,Gove Airport,Australia,-12.26939964,136.8179932
YPKS,Parkes Airport,Australia,-33.13140106,148.2389984
YPLC,Port Lincoln Airport,Australia,-34.6053009,135.8800049
YPMP,Pormpuraaw Airport,Australia,-14.896451,141.60908
YPMQ,Port Macquarie Airport,Australia,-31.43580055,152.8630066
YPOD,Portland Airport,Australia,-38.31809998,141.470993
YQLP,Quilpie Airport,Australia,-26.61219978,144.253006
YRNG,Ramingining Airport,Australia,-12.35639954,134.897995
YROM,Roma Airport,Australia,-26.54500008,148.7749939
YSGE,St George Airport,Australia,-28.04969978,148.5950012
YSHK,Shark Bay Airport,Australia,-25.89389992,113.5770035
YSII,Saibai Island Airport,Australia,-9.378330231,142.625
YSRN,Strahan Airport,Australia,-42.15499878,145.2920074
YTGM,Thargomindah Airport,Australia,-27.9864006,143.8110046
YTNK,Tennant Creek Airport,Australia,-19.63439941,134.1829987
YVRD,Victoria River Downs Airport,Australia,-16.4021244,131.0049744
YWBS,Warraber Island Airport,Australia,-10.20829964,142.8249969
YWDH,Windorah Airport,Australia,-25.41309929,142.6670074
YWHA,Whyalla Airport,Australia,-33.05889893,137.5140076
YWLU,Wiluna Airport,Australia,-26.62919998,120.2210007
YWOL,Wollongong Airport,Australia,-34.56110001,150.7890015
YWTN,Winton Airport,Australia,-22.36359978,143.0859985
YWYY,Wynyard Airport,Australia,-40.99890137,145.7310028
YYKI,Yorke Island Airport,Australia,-9.752801,143.405673
YYMI,Yam Island Airport,Australia,-9.901109695,142.776001
ZBNY,Beijing Nanyuan Airport,China,39.78279877,116.3880005
ZBCF,Chifeng Airport,China,42.23500061,118.9079971
ZBCZ,Changzhi Airport,China,36.247501,113.125999
ZBDT,Datong Airport,China,40.060299,113.482002
ZBHH,Baita International Airport,China,40.851398,111.823997
ZBOW,Baotou Airport,China,40.56000137,109.9970016
ZBSJ,Shijiazhuang Daguocun International Airport,China,38.28070068,114.6969986
ZBTL,Tongliao Airport,China,43.556702,122.199997
ZBUL,Ulanhot Airport,China,46.195333,122.008333
ZBXH,Xilinhot Airport,China,43.91559982,115.9639969
ZGBH,Beihai Airport,China,21.5394,109.293999
ZGCD,Changde Airport,China,28.91889954,111.6399994
ZGDY,Dayong Airport,China,29.1028,110.443001
ZGMX,Meixian Airport,China,24.35000038,116.1330032
ZGSD,Zhuhai Jinwan Airport,China,22.006399,113.375999
ZGZH,Liuzhou Bailian Airport,China,24.2075,109.390999
ZGZJ,Zhanjiang Airport,China,21.214399,110.358002
ZHES,Enshi Airport,China,30.32029915,109.4850006
ZHNY,Nanyang Jiangying Airport,China,32.980801,112.614998
ZHXF,Xiangyang Liuji Airport,China,32.1506,112.291
ZHYC,Yichang Sanxia Airport,China,30.55655,111.479988
ZLAK,Ankang Wulipu Airport,China,32.708099,108.931
ZLGM,Golmud Airport,China,36.4006,94.786102
ZLHZ,Hanzhong Chenggu Airport,China,33.134136,107.206014
ZLQY,Qingyang Airport,China,35.799702,107.602997
ZLXN,Xining Caojiabu Airport,China,36.5275,102.042999
ZLYA,Yan'an Ershilipu Airport,China,36.636902,109.554001
ZLYL,Yulin Yuyang Airport,China,38.35971,109.590927
ZMAH,Arvaikheer Airport,Mongolia,46.25030136,102.802002
ZMAT,Altai Airport,Mongolia,46.37639999,96.22109985
ZMBH,Bayankhongor Airport,Mongolia,46.16329956,100.7040024
ZMDZ,Dalanzadgad Airport,Mongolia,43.59170151,104.4300003
ZMKD,Khovd Airport,Mongolia,47.95410156,91.62819672
ZMMN,Mörön Airport,Mongolia,49.66329956,100.098999
ZPDQ,Diqing Airport,China,27.7936,99.6772
ZPLX,Mangshi Airport,China,24.4011,98.5317
ZPSM,Pu'er Simao Airport,China,22.793301,100.959
ZPZT,Zhaotong Airport,China,27.32559967,103.7549973
ZSGZ,Ganzhou Airport,China,25.853333,114.778889
ZSJD,Jingdezhen Airport,China,29.33860016,117.1760025
ZSJJ,Jiujiang Lushan Airport,China,29.476944,115.801111
ZSJU,Quzhou Airport,China,28.965799,118.899002
ZSLG,Lianyungang Airport,China,34.571667,118.873611
ZSLQ,Huangyan Luqiao Airport,China,28.56220055,121.4290009
ZSLY,Shubuling Airport,China,35.04610062,118.4120026
ZSQZ,Quanzhou Jinjiang International Airport,China,24.7964,118.589996
ZSTX,Tunxi International Airport,China,29.73329926,118.2559967
ZSWF,Weifang Airport,China,36.646702,119.119003
ZSWH,Weihai Airport,China,37.18709946,122.2289963
ZSWX,Sunan Shuofang International Airport,China,31.49440002,120.4290009
ZSWY,Nanping Wuyishan Airport,China,27.7019,118.000999
ZSWZ,Wenzhou Longwan International Airport,China,27.912201,120.851997
ZSYN,Yancheng Airport,China,33.425833,120.203056
ZSYW,Yiwu Airport,China,29.34469986,120.0319977
ZSZS,Zhoushan Airport,China,29.93420029,122.3619995
ZUBD,Qamdo Bangda Airport,China,30.55360031,97.10829926
ZUDX,Dachuan Airport,China,31.1302,107.4295
ZUGU,Guangyuan Airport,China,32.39110184,105.7020035
ZULZ,Luzhou Airport,China,28.85219955,105.3929977
ZUMY,Mianyang Airport,China,31.42810059,104.7409973
ZUNC,Nanchong Airport,China,30.79545,106.1626
ZUNZ,Nyingchi Airport,China,29.30330086,94.33529663
ZUWX,Wanxian Airport,China,30.8017,108.433
ZWAK,Aksu Airport,China,41.262501,80.291702
ZWCM,Qiemo Yudu Airport,China,38.233611,85.465556
ZWKC,Kuqa Airport,China,41.677856,82.872917
ZWKL,Korla Airport,China,41.69779968,86.12889862
ZWKM,Karamay Airport,China,45.46655,84.9527
ZWYN,Yining Airport,China,43.955799,81.330299
ZYHE,Heihe Airport,China,50.17162094,127.3088837
ZYJM,Jiamusi Airport,China,46.84339905,130.4649963
ZYJZ,Jinzhou Airport,China,41.10139847,121.0619965
ZYQQ,Qiqihar Sanjiazi Airport,China,47.23960114,123.9179993
ZYYJ,Yanji Chaoyangchuan Airport,China,42.88280106,129.451004
HI07,Waikoloa Heliport,United States,19.9205,-155.8607
YMNE,Mount Keith Airport,Australia,-27.28639984,120.5550003
SVRS,Los Roques Airport,Venezuela,11.94999981,-66.66999817
EIIM,Inishmore Aerodrome,Ireland,53.1067009,-9.653610229
EICA,Connemara Regional Airport,Ireland,53.2303009,-9.467780113
EDCG,Rügen Airport,Germany,54.3833313,13.3255558
USHB,Berezovo Airport,Russia,63.92100143,65.03050232
EPSD,Szczecin-Dąbie Airport,Poland,53.39210129,14.63379955
KORH,Worcester Regional Airport,United States,42.26729965,-71.8757019
ZSAQ,Anqing Tianzhushan Airport,China,30.582199,117.050003
ZBSH,Shanhaiguan Airport,China,39.968102,119.731003
ZBYC,Yuncheng Guangong Airport,China,35.116391,111.0313889
ZLAN,Lanzhou City Airport,China,36.033333,103.86667
ZLJQ,Jiayuguan Airport,China,39.856899,98.3414
ZYDD,Dandong Airport,China,40.0247,124.286003
ZBDS,Ordos Ejin Horo Airport,China,39.49,109.8613889
ZUZH,Bao'anying Airport,China,26.54,101.79852
KPWT,Bremerton National Airport,United States,47.49020004,-122.7649994
KSPW,Spencer Municipal Airport,United States,43.16550064,-95.20279694
KJEF,Jefferson City Memorial Airport,United States,38.59120178,-92.15609741
EDMT,Tannheim Airfield,Germany,48.009998,10.098611
EGPW,Unst Airport,United Kingdom,60.74720001,-0.853850007
WA19,Berkley Structures Heliport,Indonesia,47.682043,-122.148456
KPVC,Provincetown Municipal Airport,United States,42.07189941,-70.2213974
WBAK,Anduki Airport,Brunei,4.637000084,114.3820038
TFFJ,Gustaf III Airport,France,17.90439987,-62.84360123
UUBA,Kostroma Sokerkino Airport,Russia,57.7969017,41.01940155
UGSS,Sukhumi Dranda Airport,Georgia,42.85820007,41.12810135
UUOT,Donskoye Airport,Russia,52.80609894,41.48279953
EGEO,Oban Airport,United Kingdom,56.46350098,-5.399670124
SSER,Erechim Airport,Brazil,-27.66189957,-52.2682991
LSGP,La Côte Airport,Switzerland,46.40639877,6.258059978
LFLJ,Courchevel Airport,France,45.39670181,6.634719849
KFUL,Fullerton Municipal Airport,United States,33.87200165,-117.9800034
KJQF,Concord-Padgett Regional Airport,United States,35.387798,-80.709099
EGHN,Isle of Wight / Sandown Airport,United Kingdom,50.653099,-1.18221998
UTSA,Navoi Airport,Uzbekistan,40.11719894,65.17079926
LFCD,Andernos Les Bains Airport,France,44.7561,-1.06333
EDOI,Bienenfarm Airport,Germany,52.661667,12.745833
DAAS,Ain Arnat Airport,Algeria,36.17810059,5.32449007
LFBH,La Rochelle-Île de Ré Airport,France,46.17919922,-1.195279956
KSUN,Friedman Memorial Airport,United States,43.50439835,-114.2959976
LSGY,Yverdon-les-Bains Airport,Switzerland,46.76190186,6.613329887
EPBA,Bielsko Biala Airport,Poland,49.80500031,19.00189972
KMCW,Mason City Municipal Airport,United States,43.15779877,-93.33129883
KIWA,Phoenix-Mesa-Gateway Airport,United States,33.30780029,-111.6549988
SOOS,Saúl Airport,French Guiana,3.61361,-53.204201
NZTL,Tekapo Aerodrome,New Zealand,-44.00529861,170.4440002
